id,created,modified,slug,title,user_id,is_official,search_vector,status,language,is_draft,old_id,is_deleted,is_onboard,platform,pik_photo_id,memo,is_default
1246,2020-09-14 16:41:00.347 +0900,2020-09-14 16:41:00.608 +0900,ai-pik-about-피큐레잇-1246,AI pik about 피큐레잇,49,False,'about':3A 'ai':1A 'pik':2A '피큐레잇':4A,private,ko,False,,False,False,,,,False
872,2020-07-28 17:16:38.119 +0900,2020-08-26 13:52:54.650 +0900,system_hacking,System_Hacking,505,False,'hacking':2A 'system':1A,private,en,False,,False,False,,,,False
807,2020-07-03 10:54:16.325 +0900,2020-08-26 13:52:54.890 +0900,new-pik-here-807,new pik here,438,False,'here':3A 'new':1A 'pik':2A,private,en,False,,False,False,,,,False
701,2020-05-08 14:07:49.409 +0900,2020-08-26 13:52:55.170 +0900,welcome-to-the-silicon-valley-start-up-life,Welcome To The Silicon Valley Start-Up Life,459,False,'life':9A 'silicon':4A 'start':7A 'start-up':6A 'the':3A 'to':2A 'up':8A 'valley':5A 'welcome':1A,public,en,False,,False,False,,,,False
638,2020-04-24 13:55:34.341 +0900,2020-08-26 13:52:55.430 +0900,외국계기업-취업,외국계기업 취업,49,False,'외국계기업':1A '취업':2A,private,ko,False,,False,False,,,,False
497,2020-01-08 17:16:55.326 +0900,2020-08-26 13:52:55.867 +0900,client-and-serverside,Client and ServerSide,422,False,,public,en,False,,False,False,,,,False
417,2019-09-03 23:29:08.441 +0900,2020-08-26 13:52:56.395 +0900,marketing,Marketing,403,False,"'marketing':1A,2B,4B 'trends':3B",public,en,False,,False,False,,,,False
411,2019-08-21 14:05:10.193 +0900,2020-08-26 13:52:56.499 +0900,what-is-functional-programming,What is Functional Programming,349,False,"'functional':3A,7B,9B 'is':2A,6B 'programming':4A,8B,10B 'what':1A,5B",public,en,False,,False,False,,,,False
410,2019-08-20 10:30:43.571 +0900,2020-08-26 13:52:56.506 +0900,website-ux,Website UX,403,False,"'/how-to-improve-your-websites-ux-design-for-maximum-conversion-rate-d93956c6e8ce':5B 'medium.theuxblog.com':4B 'medium.theuxblog.com/how-to-improve-your-websites-ux-design-for-maximum-conversion-rate-d93956c6e8ce':3B 'ux':2A,6B 'website':1A",public,en,False,,False,False,,,,False
1107,2020-09-03 18:18:25.335 +0900,2020-09-03 18:19:14.538 +0900,픽이-뭔가요,픽이 뭔가요?,559,False,'뭔가요':2A '픽이':1A,public,ko,False,,False,False,,,,False
407,2019-08-10 16:39:43.952 +0900,2020-08-26 13:52:56.543 +0900,celery-in-python,Celery in Python,349,False,"'celery':1A,4B,7B 'in':2A,5B 'python':3A,6B",public,en,False,,False,False,,,,False
406,2019-08-10 14:41:57.043 +0900,2020-08-26 13:52:56.569 +0900,free-website-speed-test-tools,Free Website Speed Test Tools,349,False,"'free':1A,6B,11B 'speed':3A,8B,13B 'test':4A,9B,14B 'tools':5A,10B,15B 'website':2A,7B,12B",public,en,False,,False,False,,,,False
404,2019-08-08 16:36:59.826 +0900,2020-08-26 13:52:56.590 +0900,nginx-matome,Nginx Matome,349,False,"'advanced':3B 'matome':2A 'nginx':1A,4B,5B",public,en,False,,False,False,,,,False
403,2019-08-05 10:38:14.820 +0900,2020-08-26 13:52:56.594 +0900,전라남도-나주혁신도시-창업-리소스,전라남도 나주혁신도시 창업 리소스,17,False,"'기업':13B '나주':11B '나주혁신도시':2A '나주혁신도시의':6B '리소스':4A,8B '모음':10B '벤처':12B '전라남도':1A,5B,16B '정보':9B '창업':3A,7B,15B '혁신도시':14B",public,ko,False,,False,False,,,,False
402,2019-08-05 10:06:30.620 +0900,2020-08-26 13:52:56.604 +0900,grad-school-reserach,Grad School Reserach,400,False,"'grad':1A 'mba':4B,7B 'mban':6B 'reserach':3A 'school':2A 'vs':5B",public,en,False,,False,False,,,,False
401,2019-08-03 05:40:13.741 +0900,2020-08-26 13:52:56.613 +0900,shortcuts-for-macbook-beginners,Shortcuts for Macbook beginners,349,False,"'beginners':4A,8B 'for':2A,6B 'mac':9B 'macbook':3A,7B 'shortcuts':1A,5B",public,en,False,,False,False,,,,False
400,2019-08-01 08:59:26.100 +0900,2020-08-26 13:52:56.616 +0900,논문-레퍼런스-참고문헌-정리-프로그램-모음,논문 레퍼런스 (참고문헌) 정리 프로그램 모음,17,False,"'각종':10B '논문':1A,11B,15B '레퍼런스':2A,17B '모음':6A,14B '서비스':8B '소프트웨어':13B,16B '작성용':12B '정리':4A '참고문헌':3A '참고영':9B '프로그램':5A '피큐레잇':7B",public,ko,False,,False,False,,,,False
399,2019-07-30 19:38:36.671 +0900,2020-08-26 13:52:56.627 +0900,how-to-get-and-install-old-mac-os-versions,How to get and install old Mac OS versions,349,False,"'and':4A,13B 'get':3A,12B 'how':1A,10B 'install':5A,14B 'mac':7A,16B,19B 'old':6A,15B 'os':8A,17B 'to':2A,11B 'versions':9A,18B",public,en,False,,False,False,,,,False
398,2019-07-30 16:11:34.068 +0900,2020-08-26 13:52:56.644 +0900,learning-django,Learning Django,349,False,"'django':2A,4B,5B 'learning':1A,3B",public,en,False,,False,False,,,,False
397,2019-07-30 15:49:12.796 +0900,2020-08-26 13:52:56.648 +0900,대한민국-창업-지원-제도,대한민국 창업 지원 제도,349,False,"'대한민국':1A,5B '제도':4A,8B '지원':3A,7B,10B '창업':2A,6B,9B",public,ko,False,,False,False,,,,False
396,2019-07-30 11:30:32.110 +0900,2020-08-26 13:52:56.651 +0900,모바일-오토체스,모바일 오토체스,17,False,'공략':4B '공략모음':3B '모바일':1A '오토체스':2A,public,ko,False,,False,False,,,,False
395,2019-07-29 10:10:52.651 +0900,2020-08-26 13:52:56.666 +0900,python-virtual-environments,Python Virtual Environments,349,False,"'environments':3A,6B 'python':1A,4B 'venv':7B 'virtual':2A,5B",public,en,False,,False,False,,,,False
394,2019-07-29 09:38:58.745 +0900,2020-08-26 13:52:56.677 +0900,single-page-applications,Single-Page Applications,349,False,"'applications':4A,8B 'page':3A,7B 'single':2A,6B 'single-page':1A,5B 'spa':9B",public,en,False,,False,False,,,,False
393,2019-07-29 09:22:15.417 +0900,2020-08-26 13:52:56.691 +0900,progressive-web-apps,Progressive Web Apps,349,False,"'apps':3A,6B 'progressive':1A,4B 'pwa':7B 'web':2A,5B",public,en,False,,False,False,,,,False
392,2019-07-29 09:18:15.609 +0900,2020-08-26 13:52:56.702 +0900,build-your-own-web-framework,Build your own web framework,349,False,"'build':1A,6B 'framework':5A,10B,12B 'own':3A,8B 'web':4A,9B,11B 'your':2A,7B",public,en,False,,False,False,,,,False
391,2019-07-29 09:16:06.569 +0900,2020-08-26 13:52:56.722 +0900,flexbox-101,Flexbox 101,349,False,"'101':2A,4B 'flexbox':1A,3B,5B",public,en,False,,False,False,,,,False
390,2019-07-28 10:05:47.255 +0900,2020-08-26 13:52:56.733 +0900,learning-opengl,Learning OpenGL,349,False,"'learning':1A,3B 'opengl':2A,4B,5B",public,en,False,,False,False,,,,False
389,2019-07-27 08:20:55.173 +0900,2020-08-26 13:52:56.767 +0900,environment-variables,environment variables,349,False,"'env':5B 'environment':1A,3B 'variables':2A,4B",public,en,False,,False,False,,,,False
1175,2020-09-09 21:08:23.351 +0900,2020-09-09 21:08:39.260 +0900,new-pik-here-1175,new pik here,560,False,'here':3A 'new':1A 'pik':2A,private,ko,False,,False,False,,,,False
964,2020-01-04 06:55:26.933 +0900,2020-08-26 13:52:55.904 +0900,피큐레잇이-참고할-ma-참고자료들-모음,피큐레잇이 참고할 M&A 참고자료들 모음,49,False,"'a':4A,10B 'm':3A,9B '금액':14B '뉴스':13B '모음':6A,12B '참고자료들':5A,11B '참고할':2A,8B '피큐레잇':15B '피큐레잇이':1A,7B '합병':16B",public,ko,False,498.0,False,False,,,,False
944,2020-08-18 21:11:07.646 +0900,2020-08-26 13:52:54.370 +0900,스타트업-지분구성-전략의-모든것,스타트업 지분구성 전략의 모든것,49,False,'모든것':4A '스타트업':1A '전략의':3A '지분구성':2A,private,ko,False,,False,False,,,,False
910,2020-08-17 09:27:21.392 +0900,2020-08-26 13:52:54.504 +0900,피큐레잇-복지의-모든것,[피큐레잇] 복지의 모든것,49,False,'모든것':3A '복지의':2A '피큐레잇':1A,public,ko,False,,False,False,,,,False
843,2020-07-10 15:27:47.244 +0900,2020-08-26 13:52:54.787 +0900,my-first-website,My first website,420,False,'first':2A 'my':1A 'website':3A,private,en,False,,False,False,,,,False
3164,2021-07-16 15:32:27.366 +0900,2021-07-16 15:32:53.736 +0900,1234,1234,971,False,,private,en,False,,True,False,,,,False
675,2020-05-06 17:26:33.631 +0900,2020-08-26 13:52:55.195 +0900,new-pik-here-675,new pik here,445,False,'here':3A 'new':1A 'pik':2A,public,en,False,,False,False,,,,False
965,2020-01-06 05:32:50.110 +0900,2020-08-26 13:52:55.899 +0900,피큐레잇의-ceo로서-읽어보면-좋은-글들-모음,피큐레잇의 CEO로서 읽어보면 좋은 글들 모음,49,False,"'ceo로서':2A,8B '글':15B '글들':5A,11B '모음':6A,12B,13B '읽어보면':3A,9B '좋은':4A,10B,14B '피큐레잇':16B '피큐레잇의':1A,7B",public,ko,False,499.0,False,False,,,,False
388,2019-07-25 12:53:27.569 +0900,2020-08-26 13:52:56.776 +0900,which-mac-os-version-is-best-for-programming-in-2019,Which Mac OS version is best for programming in 2019,349,False,"'2019':10A 'best':6A,15B 'for':7A,16B 'in':9A 'is':5A,14B 'mac':2A,12B,18B 'os':3A,13B,19B 'programming':8A,17B 'version':4A 'which':1A,11B",public,en,False,,False,False,,,,False
387,2019-07-25 12:44:04.812 +0900,2020-08-26 13:52:56.791 +0900,macbook-os-clean-install-vs-update,MacBook OS: Clean install vs Update,349,False,"'clean':3A,9B 'install':4A,10B 'macbook':1A,7B,13B 'os':2A,8B 'update':6A,12B 'vs':5A,11B",public,en,False,,False,False,,,,False
386,2019-07-25 12:38:45.702 +0900,2020-08-26 13:52:56.797 +0900,things-to-check-before-buying-a-second-hand-macbook,Things to check before buying a second hand MacBook,349,False,"'a':6A 'before':4A,13B 'buying':5A,14B 'check':3A,12B 'hand':8A,16B 'macbook':9A,17B,18B 'second':7A,15B 'things':1A,10B 'to':2A,11B",public,en,False,,False,False,,,,False
385,2019-07-25 07:01:00.738 +0900,2020-08-26 13:52:56.838 +0900,nginx-supervisor-gunicorn,"Nginx, Supervisor, Gunicorn",349,False,"'gunicorn':3A,6B,8B 'nginx':1A,4B,7B 'supervisor':2A,5B,9B",public,en,False,,False,False,,,,False
384,2019-07-25 05:25:29.479 +0900,2020-08-26 13:52:56.859 +0900,cicd-pipeline,CI/CD pipeline,349,False,"'ci/cd':1A,3B,5B 'pipeline':2A,4B,6B",public,en,False,,False,False,,,,False
383,2019-07-23 21:17:22.889 +0900,2020-08-26 13:52:56.868 +0900,tcpip,TCP/IP,349,False,"'tcp/ip':1A,2B,3B",public,en,False,,False,False,,,,False
382,2019-07-23 15:05:55.046 +0900,2020-08-26 13:52:56.911 +0900,infrastructure-as-code,Infrastructure as Code,349,False,"'as':2A,5B 'code':3A,6B 'ias':7B 'infrastructure':1A,4B",public,en,False,,False,False,,,,False
381,2019-07-23 07:48:09.512 +0900,2020-08-26 13:52:56.918 +0900,learning-git-from-the-atlassian-tutorial,Learning Git from the Atlassian tutorial,349,False,"'atlassian':5A 'from':3A 'git':2A,8B,9B 'learning':1A,7B 'the':4A 'tutorial':6A",public,en,False,,False,False,,,,False
380,2019-07-23 06:10:59.443 +0900,2020-08-26 13:52:56.926 +0900,git-flow-best-practices,Git flow best practices,349,False,"'best':3A,7B 'flow':2A,6B 'git':1A,5B,9B 'practices':4A,8B",public,en,False,,False,False,,,,False
379,2019-07-22 13:22:17.864 +0900,2020-08-26 13:52:56.957 +0900,circleci,CircleCI,349,False,"'/wlixoh8ol-c':4B 'circleci':1A,5B 'youtu.be':3B 'youtu.be/wlixoh8ol-c':2B",public,en,False,,False,False,,,,False
378,2019-07-21 08:25:07.093 +0900,2020-08-26 13:52:56.991 +0900,multilingual-domain,Multilingual domain,349,False,"'domain':2A,4B,6B 'multilingual':1A,3B,5B",public,en,False,,False,False,,,,False
377,2019-07-21 07:14:35.197 +0900,2020-08-26 13:52:57.000 +0900,how-is-a-server-os-different-than-a-desktop-os,How is a server OS different than a desktop OS?,349,False,"'a':3A,8A,13B,18B 'desktop':9A,19B 'different':6A,16B 'how':1A,11B 'is':2A,12B 'os':5A,10A,15B,20B,22B 'server':4A,14B,21B 'than':7A,17B",public,en,False,,False,False,,,,False
376,2019-07-20 09:47:59.138 +0900,2020-08-26 13:52:57.022 +0900,compare-linux-distros,Compare Linux distros,349,False,"'and':7B 'compare':1A,4B 'debian':9B 'distros':3A,6B 'linux':2A,5B,10B 'more':8B",public,en,False,,False,False,,,,False
375,2019-07-20 09:14:25.766 +0900,2020-08-26 13:52:57.034 +0900,installing-windows-7-virtual-machine-on-virtualbox,Installing Windows 7 virtual machine on VirtualBox,349,False,"'7':3A,10B,17B 'installing':1A,8B 'machine':5A,12B 'on':6A,13B 'virtual':4A,11B 'virtualbox':7A,14B,15B 'windows':2A,9B,16B",public,en,False,,False,False,,,,False
374,2019-07-20 08:50:18.731 +0900,2020-08-26 13:52:57.052 +0900,linux-in-depth,Linux in depth,349,False,"'depth':3A,6B 'in':2A,5B 'linux':1A,4B,7B",public,en,False,,False,False,,,,False
373,2019-07-20 08:17:47.351 +0900,2020-08-26 13:52:57.066 +0900,docker-for-beginners,Docker for beginners,349,False,"'beginners':3A,6B 'docker':1A,4B,7B 'for':2A,5B",public,en,False,,False,False,,,,False
372,2019-07-19 08:21:14.632 +0900,2020-08-26 13:52:57.070 +0900,프리랜서-개발자-구하기,프리랜서 개발자 구하기,349,False,"'개발자':2A,5B,8B '구하기':3A,6B '프리랜서':1A,4B,7B",public,ko,False,,False,False,,,,False
371,2019-07-19 06:35:36.280 +0900,2020-08-26 13:52:57.073 +0900,서울대-창업-입주,서울대 창업 입주,349,False,"'서울대':1A,4B,7B '입주':3A,6B,9B '창업':2A,5B,8B",public,ko,False,,False,False,,,,False
370,2019-07-18 03:02:40.771 +0900,2020-08-26 13:52:57.084 +0900,hyper-v-on-windows,Hyper-V on Windows,349,False,"'and':13B 'hyper':2A,11B,19B 'hyper-v':1A,10B,18B 'i':6B 'instead':17B 'not':8B 'on':4A 'oracle':15B 'recommend':7B 'use':14B 'using':9B 'v':3A,12B,20B 'virtualbox':16B 'windows':5A",public,en,False,,False,False,,,,False
369,2019-07-17 19:46:43.236 +0900,2020-08-26 13:52:57.089 +0900,nginx-with-gunicorn-and-supervisor,Nginx with Gunicorn and Supervisor,349,False,"'and':4A,9B 'gunicorn':3A,8B,12B 'nginx':1A,6B,11B 'supervisor':5A,10B,13B 'with':2A,7B",public,en,False,,False,False,,,,False
368,2019-07-17 19:45:08.260 +0900,2020-08-26 13:52:57.119 +0900,set-environment-variables,Set environment variables,349,False,"'environment':2A,5B,7B 'set':1A,4B 'variables':3A,6B,8B",public,en,False,,False,False,,,,False
367,2019-07-17 19:43:24.885 +0900,2020-08-26 13:52:57.128 +0900,ansible-explained,Ansible explained,349,False,"'ansible':1A,3B,5B 'explained':2A,4B",public,en,False,,False,False,,,,False
366,2019-07-17 19:39:10.874 +0900,2020-08-26 13:52:57.165 +0900,gunicorn,Gunicorn,349,False,"'gunicorn':1A,2B,3B",public,en,False,,False,False,,,,False
364,2019-07-16 07:05:39.278 +0900,2020-08-26 13:52:57.238 +0900,7-best-bookmark-managers,7 Best Bookmark Managers,58,False,"'7':1A 'a':22B,47B,55B 'add':81B,99B 'added':17B 'age':66B 'ago':57B 'and':13B,58B 'behemoth':23B 'being':16B 'best':2A 'bookmark':3A,91B 'bookmarks':45B 'browser':98B 'browser-add-on':97B 'browsers':6B 'century':56B 'constantly':8B 'content':14B 'crowd':96B 'data':33B,86B 'do':26B 'even':63B 'evolved':9B 'favorite':40B 'handle':28B 'handling':84B 'has':71B 'have':7B 'how':25B 'in':64B 'indispensable':62B 'inflow':31B 'internet':69B 'is':15B,76B 'large':30B 'made':72B 'managers':4A,95B 'means':36B 'medieval':51B 'more':53B 'now':61B 'of':32B,43B,67B,85B 'on':21B,87B,100B 'organize':38B,93B 'our':83B 'out':42B 'over':10B 'past':52B 'proper':35B 're':60B 'scale':24B 'simplicity':78B 'since':49B 'so':74B 'social':90B 'such':29B 'than':54B 'that':79B 'the':11B,19B,50B,65B,68B,77B,88B 'them':44B,73B 'they':59B,80B 'thing':48B 'to':18B,37B,82B 'vital':75B 'web':5B,20B,89B,92B 'webpages':41B,94B 'were':46B 'what':70B 'without':34B 'years':12B 'you':27B 'your':39B",public,en,False,,False,False,,,,False
966,2020-01-09 17:10:06.492 +0900,2020-08-26 13:52:55.822 +0900,서울에서-릴렉스-옵션들-모음,서울에서 릴렉스 옵션들 모음,49,False,"'릴렉스':2A,6B,12B '모음':4A,8B,9B '서울':10B '서울에서':1A,5B '옵션':11B '옵션들':3A,7B",public,ko,False,500.0,False,False,,,,False
359,2019-07-14 14:05:47.050 +0900,2020-08-26 13:52:57.307 +0900,aws-vpc-virtual-private-cloud,AWS VPC (Virtual Private Cloud),349,False,"'aws':1A,6B 'cloud':5A 'private':4A 'virtual':3A 'vpc':2A,7B,8B",public,en,False,493.0,False,False,,,,False
360,2019-07-14 14:10:47.972 +0900,2020-08-26 13:52:57.272 +0900,install-and-configure-apache-on-ubuntu,Install and configure Apache on Ubuntu,349,False,"'and':2A,8B 'apache':4A,10B,14B 'configure':3A,9B 'install':1A,7B 'on':5A,11B 'ubuntu':6A,12B,13B",public,en,False,494.0,False,False,,,,False
962,2019-12-12 19:15:38.030 +0900,2020-08-26 16:38:27.675 +0900,피큐레잇-창업멤버-고용-인재-관련-정보,"피큐레잇 창업멤버, 고용, 인재 관련 정보",49,False,'고용':3A '관련':5A '인재':4A '정보':6A '창업멤버':2A '피큐레잇':1A,public,ko,False,496.0,False,False,,,,False
256,2019-06-05 01:58:40.032 +0900,2020-08-26 13:52:58.470 +0900,pr-contents-of-pikurate,PR contents of Pikurate,17,False,"'collection':5B 'contents':2A,8B,13B 'of':3A,6B,9B 'pikurate':4A,10B,12B 'pr':1A,7B,11B",public,en,False,,False,False,,,,False
24533,2022-09-15 17:43:07.979 +0900,2022-09-15 17:43:07.982 +0900,lg,lg,7314,False,,public,en,False,,False,False,,,,False
986,2020-03-05 18:57:57.663 +0900,2020-08-26 13:52:55.667 +0900,henry-와-leo의-코칭-참고자료들,Henry 와 Leo의 코칭 참고자료들,49,False,"'henry':1A 'leo의':3A '각종':9B '나눴던':8B '동안':7B '모음':11B '와':2A '자료들':10B '참고자료':12B '참고자료들':5A '코칭':4A,13B '코칭세션':6B '피큐레잇':14B",public,ko,False,520.0,False,False,,,,False
987,2020-03-05 19:14:34.038 +0900,2020-08-26 13:52:55.654 +0900,websites-for-desk-research,websites for desk research,530,False,"'desk':3A 'for':2A 'research':4A,13B 'websites':1A '검색':11B '데스크':6B '리서치':7B '사이트들':12B '우리나라에서':5B '필요한':9B '학술정보':10B '할때':8B",public,en,False,521.0,False,False,,,,False
988,2020-03-07 04:56:37.795 +0900,2020-08-26 13:52:55.644 +0900,free-ppt-templates-for-pitch-decks,Free PPT Templates for Pitch Decks,349,False,"'decks':6A,12B,14B 'for':4A,10B 'free':1A,7B 'pitch':5A,11B,13B 'ppt':2A,8B 'templates':3A,9B",public,en,False,522.0,False,False,,,,False
911,2020-08-17 09:35:39.057 +0900,2020-08-26 13:52:54.500 +0900,피큐레잇-업무관련-사이트-모음,[피큐레잇] 업무관련 사이트 모음,49,False,'모음':4A '사이트':3A '업무관련':2A '피큐레잇':1A,private,ko,False,,False,False,,,,False
844,2020-07-10 15:32:04.837 +0900,2020-08-26 13:52:54.780 +0900,my-php-story,My PHP story,420,False,'my':1A 'php':2A 'story':3A,private,en,False,,False,False,,,,False
783,2020-06-04 07:08:55.051 +0900,2020-08-26 13:52:54.924 +0900,송석규-2020년-6월-큐레이션,송석규 2020년 6월 큐레이션,49,False,'2020년':2A '6월':3A '송석규':1A '큐레이션':4A,public,ko,False,,False,False,,,,False
703,2020-05-08 14:48:12.845 +0900,2020-08-26 13:52:55.162 +0900,송석규-x-황덕하-아이디어-공유,송석규 x 황덕하 아이디어 공유,459,False,'x':2A '공유':5A '송석규':1A '아이디어':4A '황덕하':3A,public,ko,False,,False,False,,,,False
1177,2020-09-09 23:36:43.921 +0900,2020-09-09 23:36:43.923 +0900,inbox,inbox,570,False,'inbox':1A,private,en,False,,False,False,,,,False
363,2019-07-16 06:19:14.891 +0900,2020-08-26 13:52:57.250 +0900,how-to-make-a-platform-having-great-uxui-for-startup,How to make a platform having great UX/UI for startup,17,False,"'a':4A 'about':12B 'especially':14B 'experice':22B 'for':9A,15B 'great':7A 'having':6A 'how':1A 'make':3A 'platform':5A,18B 'reserach':11B 'startup':10A,17B 'startups':16B 'to':2A 'ui':20B 'user':19B 'ux':21B 'ux/ui':8A,13B",public,en,False,,False,False,,,,False
362,2019-07-16 06:06:54.531 +0900,2020-08-26 13:52:57.258 +0900,run-a-django-app-on-ubuntudebian,Run a Django app on Ubuntu/Debian,349,False,"'a':2A,8B 'app':4A,10B 'django':3A,9B 'gunicorn':12B,16B 'in':13B 'nginx':15B 'on':5A 'run':1A,7B 'supervisor':17B 'ubuntu':14B 'ubuntu/debian':6A 'with':11B",public,en,False,,False,False,,,,False
361,2019-07-14 15:55:06.043 +0900,2020-08-26 13:52:57.264 +0900,the-iconic-monnin-watch-case,The Iconic Monnin Watch Case,322,False,"'0.20':100B '0.21':56B '0.25':74B '0.70':98B '0.90':49B,54B,72B,92B '1.00':84B,88B,89B '1.20':67B,96B '1.40':52B '1.50':70B '2.04':46B '2.20':64B '2.57':81B '2879':59B '4611a':41B '5':95B '5.35':61B '5.51':43B '844':13B '955.112':79B 'a':29B 'about':32B 'adapter':86B 'adapting':76B 'all':8B 'base':31B 'bezel':18B 'build':28B 'case':5A,16B,36B 'ebauche':40B 'eta':58B,78B 'for':7B 'france':39B 'h':42B,60B,80B 'hands':51B,69B,94B 'height':23B 'hope':25B 'iconic':2A 'is':26B 'knowledge':30B 'material':9B 'mm':44B,47B,50B,57B,62B,65B,68B,75B,82B,85B,90B,93B,101B 'monnin':3A,14B,103B 'most':34B 'movement':20B 'movements':38B 'needs':83B 'pertaining':10B 'search':6B 'size':21B 'stem':22B 't':45B,63B,87B 'tagheuer':102B 'the':1A,12B,24B,33B,77B 'to':11B,27B 'types':19B 'variations':17B 'version':37B 'watch':4A,15B 'widespread':35B 'x':53B,55B,71B,73B,97B,99B 'ø':48B,66B,91B",public,en,False,,False,False,,,,False
357,2019-07-14 09:14:29.147 +0900,2020-08-26 13:52:57.351 +0900,spark-vs-hadoop,Spark vs Hadoop,349,False,"'hadoop':3A,6B,7B 'spark':1A,4B,8B 'vs':2A,5B",public,en,False,,False,False,,,,False
356,2019-07-14 08:40:05.657 +0900,2020-08-26 13:52:57.359 +0900,what-is-kubernetes-and-how-to-use-it,What is Kubernetes and how to use it,349,False,"'and':4A,12B 'how':5A,13B 'is':2A,10B 'it':8A,16B 'kubernetes':3A,11B,17B 'to':6A,14B 'use':7A,15B 'what':1A,9B",public,en,False,,False,False,,,,False
355,2019-07-14 08:35:14.884 +0900,2020-08-26 13:52:57.388 +0900,cloud-native,Cloud-native,349,False,"'cloud':2A,5B,8B 'cloud-native':1A,4B,7B 'native':3A,6B,9B",public,en,False,,False,False,,,,False
353,2019-07-13 06:44:52.454 +0900,2020-08-26 13:52:57.419 +0900,apache-vs-nginx,Apache vs Nginx,349,False,"'apache':1A,4B,8B 'nginx':3A,6B,7B 'vs':2A,5B",public,en,False,,False,False,,,,False
352,2019-07-13 06:36:46.902 +0900,2020-08-26 13:52:57.425 +0900,setup-the-server-on-the-ec2-instance,Setup the server on the EC2 instance,349,False,"'ec2':6A,13B,15B 'instance':7A,14B 'on':4A,11B 'server':3A,10B 'setup':1A,8B 'the':2A,5A,9B,12B",public,en,False,,False,False,,,,False
351,2019-07-12 15:49:43.519 +0900,2020-08-26 13:52:57.471 +0900,optimization,Optimization,349,False,"'optimization':1A,2B,3B",public,en,False,,False,False,,,,False
350,2019-07-12 14:15:24.882 +0900,2020-08-26 13:52:57.480 +0900,how-to-fetch-data-from-an-s3-bucket,How to fetch data from an S3 bucket?,349,False,"'an':6A,14B 'bucket':8A,16B 'data':4A,12B 'fetch':3A,11B 'from':5A,13B 'how':1A,9B 's3':7A,15B,17B 'to':2A,10B",public,en,False,,False,False,,,,False
349,2019-07-12 03:40:37.667 +0900,2020-08-26 13:52:57.490 +0900,how-to-login-into-ec2-instance,How to login into EC2 instance,349,False,"'ec2':5A,11B,15B 'how':1A,7B 'instancc':12B 'instance':6A,16B 'into':4A,10B,14B 'login':3A,9B,13B 'to':2A,8B",public,en,False,,False,False,,,,False
348,2019-07-12 03:17:48.272 +0900,2020-08-26 13:52:57.496 +0900,how-to-change-the-key-pair-on-ec2,How to change the key pair on EC2,349,False,"'change':3A,11B 'ec2':8A,16B,17B 'how':1A,9B 'key':5A,13B,18B 'on':7A,15B 'pair':6A,14B,19B 'the':4A,12B 'to':2A,10B",public,en,False,,False,False,,,,False
347,2019-07-12 00:19:47.455 +0900,2020-08-26 13:52:57.502 +0900,how-to-manually-edit-the-right-click-menu-in-windows,How to Manually Edit the Right Click Menu in Windows,349,False,"'click':7A,13B 'context':16B,18B 'edit':4A 'how':1A 'in':9A 'manually':3A 'menu':8A,14B,17B,19B 'right':6A,12B 'the':5A,11B,15B 'to':2A 'windows':10A,20B",public,en,False,,False,False,,,,False
346,2019-07-11 12:51:20.095 +0900,2020-08-26 13:52:57.532 +0900,demistify-devops,Demistify DevOps,349,False,"'aims':4B 'and':20B 'at':5B 'between':18B 'bridging':15B 'demistify':1A 'dev':19B 'devops':2A,3B,23B 'gap':17B 'it':10B 'most':12B 'of':8B 'one':7B 'ops':21B 'people':22B 'problems':14B 's':11B 'significant':13B 'solving':6B 'the':9B,16B",public,en,False,,False,False,,,,False
345,2019-07-09 08:41:06.412 +0900,2020-08-26 13:52:57.536 +0900,인공지능-개발연구-사례,인공지능 개발/연구 사례,349,False,"'개발':2A,6B '사례':4A,8B '연구':3A,7B '인공지능':1A,5B,11B '자료':10B '한국어':9B",public,ko,False,,False,False,,,,False
1215,2020-09-11 13:13:38.613 +0900,2020-09-11 13:13:38.615 +0900,피큐레잇-알고리즘-고도화-프로젝트,[피큐레잇] 알고리즘 고도화 프로젝트,49,False,'고도화':3A '알고리즘':2A '프로젝트':4A '피큐레잇':1A,public,ko,False,,False,False,,,,False
983,2020-02-26 21:37:08.880 +0900,2020-08-26 16:34:31.818 +0900,피큐레잇-플랫폼-사용-가이드,피큐레잇 플랫폼 사용 가이드,49,False,'가이드':4A '사용':3A '플랫폼':2A '피큐레잇':1A,public,ko,False,517.0,False,False,,,,False
334,2019-07-03 06:05:04.513 +0900,2020-08-26 16:36:31.930 +0900,워킹홀리데이로-취업-후-비자-전환해서-영주권까지-따기-캐나다-호주,"워킹홀리데이로 취업 후 비자 전환해서 영주권까지 따기 (캐나다, 호주)",349,False,'따기':7A '비자':4A '영주권까지':6A '워킹홀리데이로':1A '전환해서':5A '취업':2A '캐나다':8A '호주':9A '후':3A,public,ko,False,,False,False,,,,False
302,2019-06-21 14:41:48.665 +0900,2020-08-26 13:52:58.049 +0900,how-do-i-know-if-i-am-infringing-on-a-patent,How do I know if I am infringing on a patent,349,False,"'a':10A,21B 'am':7A,18B 'do':2A,13B 'how':1A,12B 'i':3A,6A,14B,17B 'if':5A,16B 'infringing':8A,19B 'know':4A,15B 'on':9A,20B 'patent':11A,22B,23B",public,en,False,,False,False,,,,False
