id,created,modified,title,description,url,category_id,picture_id,user_id,default_logo,position,search_vector,old_id,memo,is_deleted,is_draft,platform,curating_point,next_obj,previous_obj,imported
511530,2022-06-15 11:04:55.724 +0900,2022-09-02 13:07:37.113 +0900,"서태지, 지인에게 ""걱정하지 말라""","배우 이지아 씨와의 결혼과 이혼에 대해 아직 공식 반응을 내지 않은 서태지 씨가 가요계의 한 지인에게 ""걱정하지 말라""는 내용의 이메일을 보낸 것으로 확인됐습니다. 서태지와아이들의 데뷔 ...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=052&aid=0000350780,59943.0,514191.0,1576,3,-1,,,"서태지, 지인에게 걱정하지 말라",False,False,web,1,511529,575925,
600907,2022-10-13 16:06:54.138 +0900,2023-02-13 18:14:58.642 +0900,네이버,네이버 메인에서 다양한 정보와 유용한 컨텐츠를 만나 보세요,https://www.naver.com,82862.0,589581.0,6963,3,-1,,,,True,False,app,13,-1,-1,
575926,2022-09-02 13:07:38.509 +0900,2022-09-02 13:07:40.030 +0900,"서태지, 지인에게 ""걱정하지 말라""","배우 이지아 씨와의 결혼과 이혼에 대해 아직 공식 반응을 내지 않은 서태지 씨가 가요계의 한 지인에게 ""걱정하지 말라""는 내용의 이메일을 보낸 것으로 확인됐습니다. 서태지와아이들의 데뷔 ...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=052&aid=0000350780,59943.0,568594.0,1576,2,-1,,,"서태지, 지인에게 걱정하지 말라",False,False,web,1,575925,0,
575925,2022-09-02 13:07:34.926 +0900,2022-09-02 13:07:40.422 +0900,말문 연 서태지 “내 결혼생활은…”,톱가수 서태지가 말문을 열었다. 21일 이지아와의 소송 소식이 알려진 후 10일만의 일이다. 그는 ...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201104301622481&code=960801,59943.0,568593.0,1576,2,-1,,,말문 연 서태지 내 결혼생활은…,False,False,web,1,511530,575926,
511549,2022-06-15 11:06:00.408 +0900,2022-09-02 13:07:43.070 +0900,"양현석, ""서태지 이지아 결혼? 나도 모른다, 충격이다""",[마이데일리 = 유영록 기자]'서태지와 아이들'의 전 멤버인 양현석 YG엔터테인먼트의 대표는 서태지의 결혼 및 이혼 소송설 보도에 대해 자신은 전혀 모르는 ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=117&aid=0002138107,59944.0,514218.0,1576,1,-1,,,"양현석, 서태지 이지아 결혼? 나도 모른다, 충격이다",False,False,web,1,511548,575927,
575933,2022-09-02 13:07:59.653 +0900,2022-09-02 13:08:04.158 +0900,서태지·이지아 사생활 파헤치기 광풍...우려도 급증,"[앵커멘트] 서태지·이지아 씨 파문의 후폭풍이 거셉니다. 두 사람을 넘어서 일반인인 두 사람의 가족에 대한 관심도 급증하고 있고, 관련 사이트도 잇따라 개설되고 있는데요, 무분별한 ...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=052&aid=0000351015,59944.0,568600.0,1576,3,-1,,,서태지·이지아 사생활 파헤치기 광풍...우려도 급증,False,False,web,1,575932,575934,
575927,2022-09-02 13:07:41.809 +0900,2022-09-02 13:07:46.878 +0900,네이버 TV연예,지금 가장 핫한 연예 이야기,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=023&aid=0002258716,59944.0,568595.0,1576,3,-1,,,환상 속의 그대가 깨졌을 때… 온 사회가 쇼크,False,False,web,1,511549,575928,
575931,2022-09-02 13:07:54.405 +0900,2022-09-02 13:07:58.413 +0900,서태지­·이지아 파문 '와글와글',[앵커멘트] '문화 대통령'으로 불리는 톱스타 서태지 씨와 배우 이지아 씨의 이혼 소식에 대한 관심이 뜨겁습니다. 감쪽같이 대중을 속인데 대한 비판에서부터 감추고 싶은 사생활이 폭로돼 ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=052&aid=0000350787,59944.0,568598.0,1576,3,-1,,,서태지­·이지아 파문 와글와글,False,False,web,1,575930,575932,
575928,2022-09-02 13:07:44.427 +0900,2022-09-02 13:07:50.555 +0900,"
			
		
		
		네이버 뉴스
	
",,https://web.archive.org/web/20131016052301/http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=023&aid=0002258716#,59944.0,,1576,3,-1,,,Archived,False,False,web,1,575927,575929,
575929,2022-09-02 13:07:48.108 +0900,2022-09-02 13:07:53.181 +0900,"웨이백 머신 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EC%9B%A8%EC%9D%B4%EB%B0%B1_%EB%A8%B8%EC%8B%A0,59944.0,568596.0,1576,2,-1,,,웨이백 머신,False,False,web,1,575928,575930,
575930,2022-09-02 13:07:51.832 +0900,2022-09-02 13:07:55.893 +0900,"[연예 투데이] 서태지-이지아 '이혼소송' 후폭풍/네티즌 반응, 이지아는 양파녀? 外","[뉴스투데이]◀ＡＮＣ▶ 연예계 화제의 소식 알아보는 연예 투데이입니다. 어제 서태지, 이지아 씨가 현재 이혼 소송 중이라는 보도가 터져 나왔는데요. 팬들은 ...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=214&aid=0000176070,59944.0,568597.0,1576,2,-1,,,"서태지-이지아 이혼소송 후폭풍/네티즌 반응, 이지아는 양파녀? 外",False,False,web,1,575929,575931,
575932,2022-09-02 13:07:57.146 +0900,2022-09-02 13:08:01.236 +0900,'이지아닷컴'·'서진요' 이어 '우행시닷컴'까지,[머니투데이 스타뉴스 김겨울 기자] 지난 21일 비밀 결혼 사실이 공개된 서태지와 이지아에게 진실을 요구하는 '이지아닷컴'과 '서진요' 사이트에 이어 ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=108&aid=0002078717,59944.0,568599.0,1576,1,-1,,,이지아닷컴·서진요 이어 우행시닷컴까지,False,False,web,1,575931,575933,
575934,2022-09-02 13:08:02.544 +0900,2022-09-02 13:08:06.939 +0900,"서태지의 말말말‥여러차례 ""결혼 안 한다""",[뉴스데스크]◀ＡＮＣ▶서태지ㆍ이지아씨의 결혼과 이혼 보도 이후 결혼은 안하다던 서태지씨의 말을 굳게 믿어온 팬들은 충격에 휩싸였습니다. 그 동안 서태지씨는 공개석상에서 어떤 말을 ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=214&aid=0000176101,59944.0,568601.0,1576,3,-1,,,서태지의 말말말‥여러차례 결혼 안 한다,False,False,web,1,575933,575935,
575935,2022-09-02 13:08:05.418 +0900,2022-09-02 13:08:10.030 +0900,"[연예투데이] 서태지-이지아 후폭풍 일파만파/이혜영, 8월의 신부 된다? 外",[뉴스투데이]◀ＡＮＣ▶연예계 화제의 소식 알아보는 연예투데이입니다.서태지-이지아 파문이 쉽게 사그라들지 않고 있는데요.확인되지 않은 소문들이 일파만파 확산되고 ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=214&aid=0000176645,59944.0,568602.0,1576,2,-1,,,"서태지-이지아 후폭풍 일파만파/이혜영, 8월의 신부 된다? 外",False,False,web,1,575934,575936,
575936,2022-09-02 13:08:08.247 +0900,2022-09-02 13:08:12.912 +0900,"충격 정우성, 38번째 생일에 지인과 술",'서태지·이지아' 파문의 직격탄을 맞은 톱스타 정우성 씨가 자신의 38번째 생일을 충격과 슬픔 속에 보냈습니다. 정 씨의 오랜 친구이자 소속사 토러스필름의 김연학 대표는 어제 자정쯤 ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=052&aid=0000350885,59944.0,568603.0,1576,1,-1,,,"충격 정우성, 38번째 생일에 지인과 술",False,False,web,1,575935,575937,
575937,2022-09-02 13:08:11.341 +0900,2022-09-02 13:08:15.478 +0900,"한류팬 깊은 관심...""희대의 사건""",[앵커멘트] 서태지와 이지아의 14년간의 비밀 결혼과 이혼에 대해 일본과 중국 등 해외에서도 '희대의 사건'이라며 깊은 관심을 보이고 있습니다. 보도에 김상우 기자입니다. [리포트] 일본의 ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=052&aid=0000350829,59944.0,568604.0,1576,1,-1,,,한류팬 깊은 관심...희대의 사건,False,False,web,1,575936,575938,
575938,2022-09-02 13:08:14.191 +0900,2022-09-02 13:08:20.982 +0900,네이버 TV연예,지금 가장 핫한 연예 이야기,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=025&aid=0002135648,59944.0,568605.0,1576,3,-1,,,서태지가 궁금해 … 음원 판매 4배로,False,False,web,1,575937,575939,
575940,2022-09-02 13:08:22.210 +0900,2022-09-02 13:08:27.257 +0900,"웨이백 머신 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EC%9B%A8%EC%9D%B4%EB%B0%B1_%EB%A8%B8%EC%8B%A0,59944.0,568606.0,1576,2,-1,,,웨이백 머신,False,False,web,1,575939,575941,
575945,2022-09-02 13:08:38.006 +0900,2022-09-02 13:08:42.629 +0900,중국 매체들도 '서태지·이지아' 관심,"중국 매체들도 '서태지-이지아' 관련 소식을 관심있게 다루고 있습니다. 바이두와 신랑, 환구망 등 중국의 주요 포털 사이트에서는 서태지-이지아의 결혼과 이혼, 소송에 대한 소식을 주요 ...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=052&aid=0000350788,59944.0,568611.0,1576,3,-1,,,중국 매체들도 서태지·이지아 관심,False,False,web,1,575944,575946,
575941,2022-09-02 13:08:25.821 +0900,2022-09-02 13:08:30.149 +0900,"서태지-이지아, 이혼소식에 양현석-김종서 ★ '말말말'","  [TV리포트 서은혜 기자] 가수 서태지(본명 정현철)와 배우 이지아(본명 김지아)의 충격적인 이혼소식이 전해진 가운데, 이에 대한 스타들의 반응이 ...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=213&aid=0000096622,59944.0,568607.0,1576,3,-1,,,"서태지-이지아, 이혼소식에 양현석-김종서 ★ 말말말",False,False,web,1,575940,575942,
575942,2022-09-02 13:08:28.550 +0900,2022-09-02 13:08:33.305 +0900,"신승훈, “서태지 비밀결혼 이해할 수 있는 부분 있다” | 네이트 뉴스",방송/가요>전체 뉴스: [노컷뉴스 방송연예팀 차연 기자] 가수 신승훈이 동료가수 서태지가 결혼 및 이혼 사실을 비밀에 부쳤던 것에 대해 “이해할 수 있는 부분이 있다”고 자신의 생각을 밝혔다.  신승훈은 17일 서울 역삼동 르네상스 호텔에서 열린 ‘더 신승훈쇼 그랜드 파이널...,http://news.nate.com/view/20110519n04960,59944.0,568608.0,1576,3,-1,,,"신승훈, 서태지 비밀결혼 이해할 수 있는 부분 있다",False,False,web,1,575941,575943,
474504,2022-04-18 08:54:26.546 +0900,2022-09-02 13:08:56.324 +0900,���� ���� ���� 1�� ��������2�� �����̰ɡ������ٴ�,31�� ��۵� ��mnet ������ ���̳� �濬 ��� ���� ����� ����������.    �̳� ���� �⿬�� ������ �Ῥ�� ������ ���̳� �濬�� ���ߴ�.    ���̳� �濬..,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0500&key=20191101.99099000005,48320.0,482318.0,1576,2,-1,,,퀸덤 최종 순위 1위 마마무·2위 오마이걸…눈물바다,False,False,web,1,0,575950,
575943,2022-09-02 13:08:31.522 +0900,2022-09-02 13:08:36.706 +0900,이주노 서태지 발언 “은퇴 이지아와 관련 없어”,"그룹 서태지와 아이들의 멤버 이주노가 서태지, 이지아와 관련된 발언으로 관심을 모았다. 이주노는 6일 방송된 KBS 2TV ‘여유만만’에 출연해 “서태지가 ...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=087&aid=0000317009,59944.0,568609.0,1576,4,-1,,,이주노 서태지 발언 은퇴 이지아와 관련 없어,False,False,web,1,575942,575944,
575944,2022-09-02 13:08:34.611 +0900,2022-09-02 13:08:39.705 +0900,"강원일보 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EA%B0%95%EC%9B%90%EC%9D%BC%EB%B3%B4,59944.0,568610.0,1576,4,-1,,,강원일보,False,False,web,1,575943,575945,
575946,2022-09-02 13:08:41.013 +0900,2022-09-02 13:08:42.205 +0900,"양현석, ""서태지 이지아 결혼? 나도 모른다, 충격이다""",[마이데일리 = 유영록 기자]'서태지와 아이들'의 전 멤버인 양현석 YG엔터테인먼트의 대표는 서태지의 결혼 및 이혼 소송설 보도에 대해 자신은 전혀 모르는 ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=117&aid=0002138107,59944.0,568612.0,1576,3,-1,,,"양현석, 서태지 이지아 결혼? 나도 모른다, 충격이다",False,False,web,1,575945,0,
575948,2022-09-02 13:08:46.960 +0900,2022-09-02 13:08:47.940 +0900,KBS NEWS,,http://news.kbs.co.kr/news/actions/VodPlayerAction?type=2&cmd=showMP4&vod_info=D%7C10%7C/mediacritic/2011/04/29/20.mp4%7CN%7C%7CF%7C10%7C/mediacritic/2011/04/29/1000k/20.mp4%7CN%7C%7C&news_code=2284181&broad_code=0045&broad_date=20110429,59945.0,568614.0,1576,3,-1,,,2011년 4월 30일,False,False,web,1,575947,0,
575947,2022-09-02 13:08:43.925 +0900,2022-09-02 13:08:48.314 +0900,‘영웅’잃은 서태지 팬들 3단계 심리 변화,"[동아일보] 경악에서 실망으로 다시 분노로… ‘경악에서 실망 좌절, 실망에서 분노 공격으로….’ 환상의 크기만큼 상실감도 반비례했다. 무너진 기대는 ...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=020&aid=0002234061,59945.0,568613.0,1576,2,-1,,,영웅잃은 서태지 팬들 3단계 심리 변화,False,False,web,1,511551,575948,
575949,2022-09-02 13:08:49.682 +0900,2022-09-02 13:08:52.554 +0900,"마이크로소프트 한글 입력기 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8_%ED%95%9C%EA%B8%80_%EC%9E%85%EB%A0%A5%EA%B8%B0,47517.0,568615.0,1576,2,-1,,,마이크로소프트 한글 입력기,False,False,web,1,472459,0,
575950,2022-09-02 13:08:54.414 +0900,2022-09-02 13:08:55.801 +0900,퀸덤 최종 순위 1위 마마무·2위 오마이걸…눈물바다,31일 방송된 ‘mnet 퀸덤’ 파이널 경연 결과 최종 우승은 마마무였다.    이날 퀸덤 출연자 전원은 결연한 각오로 파이널 경연에 임했다.    파이널 경연..,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0500&key=20191101.99099000005,48320.0,568616.0,1576,1,-1,,,퀸덤 최종 순위 1위 마마무·2위 오마이걸…눈물바다,False,False,web,1,474504,0,
575951,2022-09-02 13:08:57.546 +0900,2022-09-02 13:08:59.379 +0900,"소년법 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EC%86%8C%EB%85%84%EB%B2%95,48270.0,568617.0,1576,4,-1,,,소년법,False,False,web,1,474393,0,
575954,2022-09-02 13:09:09.386 +0900,2022-09-02 13:09:10.604 +0900,[글로벌 히든 챔피언 ⑬ 나이키]‘Just Do It’ 글로벌 1위 등극 “모든 사람에 영감과 혁신 제공”,"▲ CNB저널, CNBJOURNAL, 씨앤비저널 『마이클 조던의 하늘을 나는 듯한 덩크슛 모습으로 유명한 ‘에어조던’과 ‘루나글라이드’ ‘플라이니트’ ‘에어맥스’ 등 나이키 운동화는 전 세계 수많은 선수들과 스포츠..",http://weekly.cnbnews.com/news/article.html?no=113940,53688.0,568620.0,1576,2,-1,,,http://weekly.cnbnews.com/news/article.html?no=113940,False,False,web,1,491123,0,
575953,2022-09-02 13:09:05.665 +0900,2022-09-02 13:09:07.677 +0900,"12월 21일 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/12%EC%9B%94_21%EC%9D%BC,48271.0,568619.0,1576,4,-1,,,12월 21일,False,False,web,1,575952,0,
575952,2022-09-02 13:09:01.154 +0900,2022-09-02 13:09:08.062 +0900,"2007년 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/2007%EB%85%84,48271.0,568618.0,1576,1,-1,,,2007년,False,False,web,1,474395,575953,
481324,2022-04-21 12:00:43.120 +0900,2022-09-02 13:09:14.336 +0900,‘景福宮 1차정비’ 강녕전 등 89동 본모습 되찾아,조선왕조의 법궁(法宮·임금이 주로 거처하고 공식 활동을 하던 궁궐)인 경복궁(景福宮·사진)의 정문이자 수도..,http://www.munhwa.com/news/view.html?no=2010081201032230074002,50402.0,486451.0,1576,2,-1,,,"景福宮 1차정비 강녕전 등 89동 본모습 되찾아. 문화일보, 2010.08.12",False,False,web,1,481323,575955,
575955,2022-09-02 13:09:12.253 +0900,2022-09-02 13:09:17.892 +0900,"정교 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EC%A0%95%EA%B5%90,50402.0,568621.0,1576,4,-1,,,정교,False,False,web,1,481324,575956,
575956,2022-09-02 13:09:15.650 +0900,2022-09-02 13:09:20.225 +0900,"대한계년사 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EB%8C%80%ED%95%9C%EA%B3%84%EB%85%84%EC%82%AC,50402.0,568622.0,1576,2,-1,,,대한계년사,False,False,web,1,575955,575957,
575967,2022-09-02 13:09:54.066 +0900,2022-09-02 13:10:00.963 +0900,국립고궁박물관 언제 문 여나,올 8월 15일 개관 목표로 한 조선왕실의 보물창고,http://www.ohmynews.com/NWS_Web/view/at_pg.aspx?CNTN_CD=A0000246138,50402.0,568629.0,1576,1,-1,,,국립고궁박물관 언제 문 여나,False,False,web,1,575966,575968,
575961,2022-09-02 13:09:28.336 +0900,2022-09-02 13:09:34.648 +0900,"글로벌세계대백과사전 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C%EC%84%B8%EA%B3%84%EB%8C%80%EB%B0%B1%EA%B3%BC,50402.0,568623.0,1576,4,-1,,,글로벌세계대백과,False,False,web,1,575960,575962,
575962,2022-09-02 13:09:32.023 +0900,2022-09-02 13:09:38.052 +0900,"글로벌 세계 대백과사전/한국지리/중부지방-남부지방/서울특별시/서울의 사회·문화 - 위키문헌, 우리 모두의 도서관",,https://ko.wikisource.org/wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%ED%95%9C%EA%B5%AD%EC%A7%80%EB%A6%AC/%EC%A4%91%EB%B6%80%EC%A7%80%EB%B0%A9-%EB%82%A8%EB%B6%80%EC%A7%80%EB%B0%A9/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C/%EC%84%9C%EC%9A%B8%EC%9D%98_%EC%82%AC%ED%9A%8C%C2%B7%EB%AC%B8%ED%99%94,50402.0,568624.0,1576,4,-1,,,서울의 사회·문화#경복궁,False,False,web,1,575961,575963,
575969,2022-09-02 13:10:02.263 +0900,2022-09-02 13:10:06.822 +0900,‘景福宮 1차정비’ 강녕전 등 89동 본모습 되찾아,조선왕조의 법궁(法宮·임금이 주로 거처하고 공식 활동을 하던 궁궐)인 경복궁(景福宮·사진)의 정문이자 수도..,http://www.munhwa.com/news/view.html?no=2010081201032230074002,50402.0,568631.0,1576,3,-1,,,"景福宮 1차정비 강녕전 등 89동 본모습 되찾아. 문화일보, 2010.08.12",False,False,web,1,575968,0,
575963,2022-09-02 13:09:35.945 +0900,2022-09-02 13:09:45.677 +0900,"글로벌세계대백과사전 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C%EC%84%B8%EA%B3%84%EB%8C%80%EB%B0%B1%EA%B3%BC,50402.0,568625.0,1576,4,-1,,,글로벌세계대백과,False,False,web,1,575962,575964,
575968,2022-09-02 13:09:59.305 +0900,2022-09-02 13:10:07.199 +0900,경복궁 복원 20년 계획 9월 종료,광화문 복원으로 마무리..2차 중건에 비견 (서울=연합뉴스) 김태식 기자 = 꼭 20년이다. 공사판이 아닌 날이 단 하루도 없었다. 요즘도 공사가 한창이다. ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=001&aid=0003361035,50402.0,568630.0,1576,3,-1,,,"경복궁 복원 20년 계획 9월 종료, 연합뉴스 2010.07.01",False,False,web,1,575967,575969,
575964,2022-09-02 13:09:39.471 +0900,2022-09-02 13:09:49.338 +0900,archive.ph,,https://archive.is/20120708115219/article.joins.com/article/article.asp?ctg=15&total_id=3101708,50402.0,568626.0,1576,3,-1,,,"`용의 세계인가, 仙界인가`",False,False,web,1,575963,575965,
575965,2022-09-02 13:09:46.944 +0900,2022-09-02 13:09:52.699 +0900,"글로벌세계대백과사전 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C%EC%84%B8%EA%B3%84%EB%8C%80%EB%B0%B1%EA%B3%BC,50402.0,568627.0,1576,2,-1,,,글로벌세계대백과,False,False,web,1,575964,575966,
575966,2022-09-02 13:09:50.609 +0900,2022-09-02 13:09:57.038 +0900,"글로벌세계대백과사전 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C%EC%84%B8%EA%B3%84%EB%8C%80%EB%B0%B1%EA%B3%BC,50402.0,568628.0,1576,1,-1,,,글로벌세계대백과,False,False,web,1,575965,575967,
575971,2022-09-02 13:10:11.414 +0900,2022-09-02 13:10:16.033 +0900,"[궁궐의 현판과 주련-경복궁_덕양문, 기별청, 수정전] | 보도/설명 상세 - 문화재청 ",어제를 담아 내일에 전합니다. 문화재청 공식 홈페이지 입니다.,http://www.cha.go.kr/newsBbz/selectNewsBbzView.do?newsItemId=155433921&sectionId=ocp,50403.0,568633.0,1576,1,-1,,,"궁궐의 현판과 주련-경복궁_덕양문, 기별청, 수정전",False,False,web,1,575970,575972,
575975,2022-09-02 13:11:23.851 +0900,2022-09-02 13:11:28.452 +0900,명성황후 시해당한 건청궁 복원돼,1895년 을미왜변 당시 명성황후가  시해된 경복궁 내 건청궁이 일제에 의해 헐린지 근 100년만에 복원됐다.      문화재청은 ...,http://www.hani.co.kr/arti/society/society_general/243919.html,50403.0,568637.0,1576,4,-1,,,"〈명성황후 시해당한 건청궁 복원돼〉, 한겨레신문, 2007.10.18",False,False,web,1,575974,575976,
575970,2022-09-02 13:10:08.409 +0900,2022-09-02 13:10:13.446 +0900,경복궁...뿌리깊은 이야기,"1월의 서울학교 [프레시안 인문학습원 알림] ""경복궁의 뿌리깊은 이야기를 들려드립니다.""서울학교(교장 최연. 서울 인문역사지리 전문가)의 ...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=002&aid=0001996754,50403.0,568632.0,1576,4,-1,,,경복궁...뿌리깊은 이야기,False,False,web,1,481343,575971,
575974,2022-09-02 13:10:20.087 +0900,2022-09-02 13:11:25.717 +0900,"건청궁, 비극의 역사도 복원되야 한다",사설,http://www.hani.co.kr/arti/opinion/editorial/244286.html,50403.0,568636.0,1576,1,-1,,,"건청궁, 비극의 역사도 복원되야 한다. 한겨레신문, 2007.10.19",False,False,web,1,575973,575975,
575972,2022-09-02 13:10:14.644 +0900,2022-09-02 13:10:18.859 +0900,景福宮(경복궁) 萬春殿(만춘전) 복원된다,景福宮(경복궁) 萬春殿(만춘전) 복원된다 18일着工(착공) 千秋殿(천추전) 대칭건물┉6.25때 燒失(소실) 6.25동란때 불에 타버린景福宮(경복궁) 萬春殿(만춘전)이 복원된다.18...,http://newslibrary.naver.com/viewer/index.nhn?articleId=1988031700209206010&edtNo=2&printCount=1&publishDate=1988-03-17&officeId=00020&pageNo=6&printNo=20447&publishType=00020,50403.0,568634.0,1576,3,-1,,,景福宮(경복궁) 萬春殿(만춘전) 복원된다,False,False,web,1,575971,575973,
575973,2022-09-02 13:10:17.242 +0900,2022-09-02 13:10:21.720 +0900,[과학세상/문중양]과학유물 복원 더 늦출수 없다,[동아일보] 세종대왕이 다스리던 15세기 전반 조선 천문학의 수준은 동서양을 통틀어 세계 최고였다는 데 많은 과학사학자들은 동의하고 있다. 이와 같은 세종 ...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000279502,50403.0,568635.0,1576,4,-1,,,과학유물 복원 더 늦출수 없다,False,False,web,1,575972,575974,
575976,2022-09-02 13:11:26.916 +0900,2022-09-02 13:11:31.356 +0900,복원 건청궁에 입궐한 감나무 '고종시',18일 오전 명성황후의 시해장소로 비운의 역사가 서려 있는 경복궁 내 건천궁이 100여 년 만에 복원돼 모습을 드러낸 가운데 기념식 참석자들이 마당 한 켠에 심어진 '고종시' 감나무를 살펴보고 있다.고종시는 진상품으로 고종황제가 즐겨먹었다 해서 붙여진 이름으로 경남 산청군이 건청군 복원을 기념해 기증했다. 고종황제와 명성...,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=079&aid=0000195480,50403.0,568638.0,1576,3,-1,,,복원 건청궁에 입궐한 감나무 고종시,False,False,web,1,575975,575977,
576028,2022-09-02 13:21:26.326 +0900,2022-09-02 13:21:31.351 +0900,"가변 전압 가변 주파수 제어 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EA%B0%80%EB%B3%80_%EC%A0%84%EC%95%95_%EA%B0%80%EB%B3%80_%EC%A3%BC%ED%8C%8C%EC%88%98_%EC%A0%9C%EC%96%B4,63697.0,568683.0,1576,2,-1,,,VVVF,False,False,web,1,576027,576029,
576029,2022-09-02 13:21:29.596 +0900,2022-09-02 13:21:34.642 +0900,"게이트 턴 오프 사이리스터 - 위키백과, 우리 모두의 백과사전",,https://ko.wikipedia.org/wiki/%EA%B2%8C%EC%9D%B4%ED%8A%B8_%ED%84%B4_%EC%98%A4%ED%94%84_%EC%82%AC%EC%9D%B4%EB%A6%AC%EC%8A%A4%ED%84%B0,63697.0,568684.0,1576,2,-1,,,GTO,False,False,web,1,576028,576030,
575977,2022-09-02 13:11:29.649 +0900,2022-09-02 13:11:34.500 +0900,"명성황후 시해 장소 건청궁, 역사공간으로 재탄생","명성황후 시해 현장인 건청궁(乾淸宮)이 복원돼 일반에 공개된다. 문화재청은 경복궁 복원사업의 일환으로 2004년 6월부터 진행한 건청궁 중건 공사가 최근 완료됨에 따라 20일부터 개방한다고 18일 밝혔다. 대목장 신응수(66)씨의 총지휘로 ‘궁궐지’ ‘북궐도형’에 나타난 장안당(長安堂·왕의 거처), 곤녕합(坤寧閤·왕비 침...",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0000254083,50403.0,568639.0,1576,4,-1,,,"명성황후 시해 장소 건청궁, 역사공간으로 재탄생",False,False,web,1,575976,575978,
575982,2022-09-02 13:15:49.906 +0900,2022-09-02 13:15:53.214 +0900,"스핀마스터, 마텔에 수상 실적이 있는 바쿠간® 완구와 관련된 특허 침해 소송 제기","토론토, 2018년 4월 25일 /PRNewswire/ -- 세계적인 아동 엔터테인먼트 회사인 스핀마스터[Spin Master Corp. 
(TSX:TOY; www.spinmast ......",https://en.prnasia.com/releases/apac/27491-0.shtml,79439.0,568644.0,1576,3,-1,,,"〈스핀마스터, 마텔에 수상 실적이 있는 바쿠간® 완구와 관련된 특허 침해 소송 제기〉",False,False,web,1,0,0,
